document_id,brand_name,model_name,knowledge_type,file_name,page_number,title,parts_name,parts_number,page_content
doosan-parts-50,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,63,Frame Gp-3.0/3.3 Ton_세부 부품 목록,Frame Group-3.0/3.3 Ton (프레임 그룹-3.0/3.3 톤),1-180-0,"{""text"": """", ""table"": [{""S/C"": ""NS"", ""Item No."": ""1"", ""Part No."": ""160609-04181"", ""Q'ty"": ""1"", ""Part Name"": ""프레임어셈블리;D25S-7, TIER-4, 3"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""2"", ""Part No."": ""D140158"", ""Q'ty"": ""2"", ""Part Name"": ""러버"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""3"", ""Part No."": ""250128-00411"", ""Q'ty"": ""1"", ""Part Name"": ""스텝플레이트;좌측"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""4"", ""Part No."": ""250128-00412"", ""Q'ty"": ""1"", ""Part Name"": ""스텝플레이트;우측"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""5"", ""Part No."": ""D917170"", ""Q'ty"": ""8"", ""Part Name"": ""와 셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""6"", ""Part No."": ""S0504663"", ""Q'ty"": ""8"", ""Part Name"": ""볼트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""7"", ""Part No."": ""110508-26283"", ""Q'ty"": ""1"", ""Part Name"": ""하이드로릭탱크커버"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""8"", ""Part No."": ""A401858"", ""Q'ty"": ""1"", ""Part Name"": ""가스켓"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""9"", ""Part No."": ""A432769"", ""Q'ty"": ""1"", ""Part Name"": ""캡어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""10"", ""Part No."": ""D516975"", ""Q'ty"": ""1"", ""Part Name"": ""리턴필터"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""11"", ""Part No."": ""D917092"", ""Q'ty"": ""16"", ""Part Name"": ""와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""12"", ""Part No."": ""S0509363"", ""Q'ty"": ""2"", ""Part Name"": ""볼 트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""13"", ""Part No."": ""S0509263"", ""Q'ty"": ""10"", ""Part Name"": ""볼 트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""14"", ""Part No."": ""D909156"", ""Q'ty"": ""2"", ""Part Name"": ""마그네틱플러그"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""15"", ""Part No."": ""S8040061"", ""Q'ty"": ""3"", ""Part Name"": ""오 링"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""16"", ""Part No."": ""S8030061"", ""Q'ty"": ""1"", ""Part Name"": ""오 링"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""17"", ""Part No."": ""D164457"", ""Q'ty"": ""1"", ""Part Name"": ""유압작동유필터"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""18"", ""Part No."": ""D580391"", ""Q'ty"": ""1"", ""Part Name"": ""엘보우"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""19"", ""Part No."": ""D580058"", ""Q'ty"": ""2"", ""Part Name"": ""하드와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""20"", ""Part No."": ""A213801"", ""Q'ty"": ""1"", ""Part Name"": ""티어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""21"", ""Part No."": ""S0511863"", ""Q'ty"": ""1"", ""Part Name"": ""볼트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""22"", ""Part No."": ""D917093"", ""Q'ty"": ""1"", ""Part Name"": ""와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""23"", ""Part No."": ""A213902"", ""Q'ty"": ""1"", ""Part Name"": ""플러그"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""24"", ""Part No."": ""S8040051"", ""Q'ty"": ""1"", ""Part Name"": ""오 링"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""25"", ""Part No."": ""110508-25680"", ""Q'ty"": ""1"", ""Part Name"": ""스텝커버;좌측"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""26"", ""Part No."": ""110508-25681"", ""Q'ty"": ""1"", ""Part Name"": ""스텝커버;우측"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""28"", ""Part No."": ""301316-00035"", ""Q'ty"": ""1"", ""Part Name"": ""연료센서어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""29"", ""Part No."": ""A402036"", ""Q'ty"": ""1"", ""Part Name"": ""필러어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""30"", ""Part No."": ""A401876"", ""Q'ty"": ""1"", ""Part Name"": ""가스켓"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""31"", ""Part No."": ""A331904"", ""Q'ty"": ""1"", ""Part Name"": ""연료캡"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""32"", ""Part No."": ""A212207"", ""Q'ty"": ""2"", ""Part Name"": ""부싱"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""33"", ""Part No."": ""S0508863"", ""Q'ty"": ""4"", ""Part Name"": ""볼 트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""34"", ""Part No."": ""S3452963"", ""Q'ty"": ""6"", ""Part Name"": ""나 사"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""35"", ""Part No."": ""110414-02415"", ""Q'ty"": ""1"", ""Part Name"": ""브라켓;스텝커버;좌측"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""36"", ""Part No."": ""110414-02416"", ""Q'ty"": ""1"", ""Part Name"": ""브라켓;스텝커버;우측"", ""Description"": """"}]}"
doosan-parts-51,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,64,Overhead Guard Gp_도면,Overhead Guard Group (오버헤드 가드 그룹),1-190-0,"{""text"": ""DOOSAN\n\nFigure : 1-190-0\nOverhead Guard Gp\nGroup No : 620204-06186\n\n[Diagram of overhead guard structure with numbered parts]\n\nG/N\nSerial No\n\nFig-No : 1-190-0 / Page-No :1 [SB5120]\n\nD20S7/D25S7/D30S7/S33S7 (G2 - TIER4)\n"", ""table"": []}"
doosan-parts-52,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,65,Overhead Guard Gp_세부 부품 목록,Overhead Guard Group (오버헤드 가드 그룹),1-190-0,"{""text"": """", ""table"": [{""S/C"": """", ""Item No."": ""1"", ""Part No."": ""220103-00759"", ""Q'ty"": ""1"", ""Part Name"": ""오버헤드가드어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""2"", ""Part No."": ""A331480"", ""Q'ty"": ""1"", ""Part Name"": ""바;오버헤드"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""3"", ""Part No."": ""D915032"", ""Q'ty"": ""2"", ""Part Name"": ""탭핑나사"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""4"", ""Part No."": ""A401157"", ""Q'ty"": ""1"", ""Part Name"": ""플러그;좌측"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""5"", ""Part No."": ""A401158"", ""Q'ty"": ""1"", ""Part Name"": ""플러그;우측"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""6"", ""Part No."": ""A111392"", ""Q'ty"": ""1"", ""Part Name"": ""커버"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""7"", ""Part No."": ""250204-04661"", ""Q'ty"": ""1"", ""Part Name"": ""플레이트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""8"", ""Part No."": ""110508-25695"", ""Q'ty"": ""1"", ""Part Name"": ""커버"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""9"", ""Part No."": ""D917093"", ""Q'ty"": ""4"", ""Part Name"": ""와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""10"", ""Part No."": ""S0511863"", ""Q'ty"": ""4"", ""Part Name"": ""볼트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""11"", ""Part No."": ""D917094"", ""Q'ty"": ""2"", ""Part Name"": ""릴리프밸브"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""12"", ""Part No."": ""S0504363"", ""Q'ty"": ""2"", ""Part Name"": ""볼 트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""13"", ""Part No."": ""S3450823"", ""Q'ty"": ""2"", ""Part Name"": ""나 사"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""14"", ""Part No."": ""S5100203"", ""Q'ty"": ""2"", ""Part Name"": ""스프링 와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""15"", ""Part No."": ""131009-00103"", ""Q'ty"": ""1"", ""Part Name"": ""러버부싱"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""16"", ""Part No."": ""S3450843"", ""Q'ty"": ""8"", ""Part Name"": ""나 사"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""17"", ""Part No."": ""250204-04848"", ""Q'ty"": ""1"", ""Part Name"": ""플레이트"", ""Description"": """"}, {""S/C"": ""E"", ""Item No."": ""18"", ""Part No."": ""220214-00119"", ""Q'ty"": ""173"", ""Part Name"": ""스트립"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""19"", ""Part No."": ""250204-04859"", ""Q'ty"": ""2"", ""Part Name"": ""플레이트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""20"", ""Part No."": ""300605-00235"", ""Q'ty"": ""1"", ""Part Name"": ""대쉬보드;좌측"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""21"", ""Part No."": ""300605-00236"", ""Q'ty"": ""1"", ""Part Name"": ""대쉬보드;우측"", ""Description"": """"}, {""S/C"": ""S"", ""Item No."": ""22"", ""Part No."": ""300605-00237"", ""Q'ty"": ""1"", ""Part Name"": ""인스트루먼트그룹"", ""Description"": ""1-190-1@1""}, {""S/C"": """", ""Item No."": ""23"", ""Part No."": ""110929-00012"", ""Q'ty"": ""1"", ""Part Name"": ""컵홀더"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""24"", ""Part No."": ""110911-00197"", ""Q'ty"": ""1"", ""Part Name"": ""레저버캡"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""25"", ""Part No."": ""430221-01352"", ""Q'ty"": ""2"", ""Part Name"": ""플러그"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""26"", ""Part No."": ""430221-01353"", ""Q'ty"": ""2"", ""Part Name"": ""버튼플러그"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""27"", ""Part No."": ""401107-01915"", ""Q'ty"": ""2"", ""Part Name"": ""씨일"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""28"", ""Part No."": ""301405-00138"", ""Q'ty"": ""1"", ""Part Name"": ""방향스위지어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""29"", ""Part No."": ""A402244"", ""Q'ty"": ""1"", ""Part Name"": ""플러그"", ""Description"": """"}, {""S/C"": ""S"", ""Item No."": ""30"", ""Part No."": ""450107-00050"", ""Q'ty"": ""1"", ""Part Name"": ""레저버"", ""Description"": ""1-190-2@1""}]}"
doosan-parts-53,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,66,Instrument Gp_도면,Instrument Group (인스트루먼트 그룹),1-190-1,"{""text"": ""DOOSAN\n\nFigure : 1-190-1\nInstrument Gp\nGroup No : 300605-00237\n\n\nG/N\nSerial No\n\nFig-No : 1-190-1 / Page-No :1 [SB5120]                    D20S7/D25S7/D30S7/S33S7 (G2 - TIER4)\n"", ""table"": []}"
doosan-parts-54,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,67,Instrument Gp_세부 부품 목록,Instrument Group (인스트루먼트 그룹),1-190-1,"{""text"": """", ""table"": [{""S/C"": """", ""Item No."": ""1"", ""Part No."": ""300605-00222"", ""Q'ty"": ""1"", ""Part Name"": ""인스트루먼트어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""2"", ""Part No."": ""-"", ""Q'ty"": ""4"", ""Part Name"": ""스크류"", ""Description"": """"}]}"
doosan-parts-55,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,68,Reservoir Gp - Brake_도면,Reservoir Group - Brake (리저버 그룹 - 브레이크),1-190-2,"{""text"": ""DOOSAN\n\nFigure : 1-190-2\nReservoir Gp - Brake\nGroup No : 450107-00050\n\n\nG/N\nSerial No\n\nFig-No : 1-190-2 / Page-No :1 [SB5120]                    D20S7/D25S7/D30S7/S33S7 (G2 - TIER4)\n"", ""table"": []}"
doosan-parts-56,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,69,Reservoir Gp - Brake_세부 부품 목록,Reservoir Group - Brake (리저버 그룹 - 브레이크),1-190-2,"{""text"": """", ""table"": [{""S/C"": ""E"", ""Item No."": ""1"", ""Part No."": ""A159136"", ""Q'ty"": ""1"", ""Part Name"": ""레저버"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""2"", ""Part No."": ""D600453"", ""Q'ty"": ""50"", ""Part Name"": ""호스"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""3"", ""Part No."": ""S8450006"", ""Q'ty"": ""1"", ""Part Name"": ""클램프"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""4"", ""Part No."": ""S0504763"", ""Q'ty"": ""2"", ""Part Name"": ""볼트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""5"", ""Part No."": ""D917094"", ""Q'ty"": ""2"", ""Part Name"": ""릴리프밸브"", ""Description"": """"}]}"
doosan-parts-57,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,70,Front Cockpit Unit_도면,Front Cockpit Unit (프론트 콕핏 유닛),1-200-0,"{""text"": ""DOOSAN\n\nFigure : 1-200-0\nFront Cockpit Unit\nGroup No : 620204-06230\n\n\nG/N\nSerial No\n\nFig-No : 1-200-0 / Page-No :1 [SB5120]                                D20S7/D25S7/D30S7/S33S7 (G2 - TIER4)\n"", ""table"": []}"
doosan-parts-58,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,71,Front Cockpit Unit_세부 부품 목록,Front Cockpit Unit (프론트 콕핏 유닛),1-200-0,"{""text"": """", ""table"": [{""S/C"": ""S"", ""Item No."": ""1"", ""Part No."": ""190202-00132"", ""Q'ty"": ""1"", ""Part Name"": ""스티어링그룹"", ""Description"": ""1-200-1@1""}, {""S/C"": ""S"", ""Item No."": ""2"", ""Part No."": ""110508-25783"", ""Q'ty"": ""1"", ""Part Name"": ""커버그룹"", ""Description"": ""1-200-2@1""}, {""S/C"": ""S"", ""Item No."": ""3"", ""Part No."": ""310208-00570"", ""Q'ty"": ""1"", ""Part Name"": ""와이어그룹"", ""Description"": ""1-150-9@1""}, {""S/C"": ""S"", ""Item No."": ""6"", ""Part No."": ""220105-00186"", ""Q'ty"": ""1"", ""Part Name"": ""페달그룹;인칭&브레이크"", ""Description"": ""4-020-0@1""}, {""S/C"": """", ""Item No."": ""7"", ""Part No."": ""A158663"", ""Q'ty"": ""1"", ""Part Name"": ""휠그룹"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""07-01"", ""Part No."": ""A401079"", ""Q'ty"": ""1"", ""Part Name"": ""휠"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""07-02"", ""Part No."": ""A401081"", ""Q'ty"": ""1"", ""Part Name"": ""혼버튼"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""07-03"", ""Part No."": ""S5001013"", ""Q'ty"": ""1"", ""Part Name"": ""평와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""07-04"", ""Part No."": ""S4035033"", ""Q'ty"": ""1"", ""Part Name"": ""너트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""07-05"", ""Part No."": ""A401082"", ""Q'ty"": ""1"", ""Part Name"": ""혼;스위치"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""8"", ""Part No."": ""A401391"", ""Q'ty"": ""1"", ""Part Name"": ""플러그"", ""Description"": """"}]}"
doosan-parts-59,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,72,Steering Gp_도면,Steering Group (스티어링 그룹),1-200-1,"{""text"": ""Figure : 1-200-1\nSteering Gp\nGroup No : 190202-00132\n\n[Detailed parts diagram with numbered components]\n\nG/N\nSerial No\n\nFig-No : 1-200-1 / Page-No :1 [SB5120]\n\nD20S7/D25S7/D30S7/S33S7 (G2 - TIER4)\n"", ""table"": []}"
doosan-parts-60,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,73,Steering Gp_세부 부품 목록,Steering Group (스티어링 그룹),1-200-1,"{""text"": """", ""table"": [{""S/C"": """", ""Item No."": ""1"", ""Part No."": ""D512994"", ""Q'ty"": ""1"", ""Part Name"": ""스티어링유니트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""01-01"", ""Part No."": ""D515131"", ""Q'ty"": ""1"", ""Part Name"": ""씨일"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""01-02"", ""Part No."": ""D515132"", ""Q'ty"": ""1"", ""Part Name"": ""글랜드부싱"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""01-03"", ""Part No."": ""A215284"", ""Q'ty"": ""1"", ""Part Name"": ""니들 베어링 키트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""2"", ""Part No."": ""D902002"", ""Q'ty"": ""1"", ""Part Name"": ""엘보우;90"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""3"", ""Part No."": ""DS2470001"", ""Q'ty"": ""1"", ""Part Name"": ""엘보우"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""4"", ""Part No."": ""D909133"", ""Q'ty"": ""1"", ""Part Name"": ""플러그"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""5"", ""Part No."": ""D902003"", ""Q'ty"": ""1"", ""Part Name"": ""엘보우"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""6"", ""Part No."": ""420214-00550"", ""Q'ty"": ""1"", ""Part Name"": ""파이프어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""7"", ""Part No."": ""420207-03773"", ""Q'ty"": ""1"", ""Part Name"": ""파이프어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""8"", ""Part No."": ""420214-00551"", ""Q'ty"": ""1"", ""Part Name"": ""파이프어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""9"", ""Part No."": ""420207-03774"", ""Q'ty"": ""1"", ""Part Name"": ""유압파이프어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""10"", ""Part No."": ""DS20111077"", ""Q'ty"": ""1"", ""Part Name"": ""유압호스어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""11"", ""Part No."": ""S8040081"", ""Q'ty"": ""7"", ""Part Name"": ""오 링"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""12"", ""Part No."": ""S8030061"", ""Q'ty"": ""4"", ""Part Name"": ""오 링"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""13"", ""Part No."": ""S8030041"", ""Q'ty"": ""1"", ""Part Name"": ""오 링"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""14"", ""Part No."": ""S8040041"", ""Q'ty"": ""1"", ""Part Name"": ""오 링"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""15"", ""Part No."": ""S8000081"", ""Q'ty"": ""1"", ""Part Name"": ""오 링"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""16"", ""Part No."": ""S2212261"", ""Q'ty"": ""4"", ""Part Name"": ""소켓 볼트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""17"", ""Part No."": ""S5102603"", ""Q'ty"": ""4"", ""Part Name"": ""스프링 와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""18"", ""Part No."": ""D421604"", ""Q'ty"": ""1"", ""Part Name"": ""클램프"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""19"", ""Part No."": ""S0508863"", ""Q'ty"": ""2"", ""Part Name"": ""볼 트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""20"", ""Part No."": ""S5010513"", ""Q'ty"": ""2"", ""Part Name"": ""평 와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""21"", ""Part No."": ""A409689"", ""Q'ty"": ""1"", ""Part Name"": ""칼럼어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""22"", ""Part No."": ""A409182"", ""Q'ty"": ""1"", ""Part Name"": ""가스 스피링"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""23"", ""Part No."": ""S5760232"", ""Q'ty"": ""1"", ""Part Name"": ""핀"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""24"", ""Part No."": ""S5735261"", ""Q'ty"": ""1"", ""Part Name"": ""핀"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""25"", ""Part No."": ""A401096"", ""Q'ty"": ""1"", ""Part Name"": ""틸트 노브"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""26"", ""Part No."": ""S3450583"", ""Q'ty"": ""1"", ""Part Name"": ""나 사"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""27"", ""Part No."": ""S4012533"", ""Q'ty"": ""1"", ""Part Name"": ""너 트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""28"", ""Part No."": ""A401624"", ""Q'ty"": ""1"", ""Part Name"": ""요크"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""29"", ""Part No."": ""A401163"", ""Q'ty"": ""1"", ""Part Name"": ""레버"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""30"", ""Part No."": ""S6500100"", ""Q'ty"": ""1"", ""Part Name"": ""스냅 링"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""31"", ""Part No."": ""S0509463"", ""Q'ty"": ""1"", ""Part Name"": ""볼 트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""32"", ""Part No."": ""D905011"", ""Q'ty"": ""1"", ""Part Name"": ""커넥터"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""33"", ""Part No."": ""S5020613"", ""Q'ty"": ""1"", ""Part Name"": ""와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""34"", ""Part No."": ""S180438H"", ""Q'ty"": ""1"", ""Part Name"": ""스냅 핀"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""35"", ""Part No."": ""310401-02201"", ""Q'ty"": ""1"", ""Part Name"": ""케이블어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""36"", ""Part No."": ""S5735141"", ""Q'ty"": ""1"", ""Part Name"": ""분할 핀"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""37"", ""Part No."": ""S5760121"", ""Q'ty"": ""1"", ""Part Name"": ""핀"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""38"", ""Part No."": ""920602-00482"", ""Q'ty"": ""1"", ""Part Name"": ""로드"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""39"", ""Part No."": ""S5760301"", ""Q'ty"": ""1"", ""Part Name"": ""핀"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""40"", ""Part No."": ""S4034633"", ""Q'ty"": ""1"", ""Part Name"": ""너 트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""41"", ""Part No."": ""D913030"", ""Q'ty"": ""1"", ""Part Name"": ""너트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""42"", ""Part No."": ""111501-00053"", ""Q'ty"": ""1"", ""Part Name"": ""요크"", ""Description"": """"}]}"
doosan-parts-61,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,74,Cover Gp_도면,Cover Group (커버 그룹),1-200-2,"{""text"": ""DOOSAN\n\nFigure : 1-200-2\nCover Gp\nGroup No : 110508-25783\n\nG/N\nSerial No\n\nFig-No : 1-200-2 / Page-No :1 [SB5120]                                D20S7/D25S7/D30S7/S33S7 (G2 - TIER4)\n"", ""table"": []}"
doosan-parts-62,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,75,Cover Gp_세부 부품 목록,Cover Group (커버 그룹),1-200-2,"{""text"": """", ""table"": [{""S/C"": """", ""Item No."": ""1"", ""Part No."": ""A401394"", ""Q'ty"": ""1"", ""Part Name"": ""커버"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""2"", ""Part No."": ""A401395"", ""Q'ty"": ""1"", ""Part Name"": ""커버"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""3"", ""Part No."": ""A401396"", ""Q'ty"": ""1"", ""Part Name"": ""커버"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""4"", ""Part No."": ""A401397"", ""Q'ty"": ""1"", ""Part Name"": ""커버"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""7"", ""Part No."": ""110508-25784"", ""Q'ty"": ""1"", ""Part Name"": ""커버"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""8"", ""Part No."": ""A401155"", ""Q'ty"": ""14"", ""Part Name"": ""볼트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""9"", ""Part No."": ""A401398"", ""Q'ty"": ""1"", ""Part Name"": ""러버;커버"", ""Description"": """"}]}"
